HASH,CATEG,REPO,TIME
540e8dc06e533818c7afd2d9ec6c66fd33f837b7,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/go/main.go,2023-09-11T18-35-09
46d47430d531cffdb4ab45d7657f13f601c22160,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/python/__main__.py,2023-09-08T14-54-03
a49017bd94d01bd152a7da86cc192c60e05ddf00,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-go/main.go,2023-08-28T16-32-49
a30834483b338d7508f6231aae179bcf76dc6553,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-go/main.go,2023-08-28T15-27-51
78f10fca651a6c362cc5823e441c9e410204eaba,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/go/main.go,2023-08-23T06-05-56
2db35bb9c4ec198927dc96fd62df28055669f5cf,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-go/main.go,2023-08-07T21-56-36
141c898f3605a9ed1550e5145a839be03306d9f1,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-go/main.go,2023-08-05T10-50-19
073641e097657a2c6b8148a85dca14e9ffabd7da,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/kubernetes-typescript/index.ts,2023-08-03T07-22-47
5fb35c43ec32b00a1de406a083a21f2764e85904,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/webapp-kubernetes-go/main.go,2023-07-28T08-05-45
975429331a9b119037d1b71769d5e7da9a3e7f38,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-go/main.go,2023-07-25T11-37-23
6eab8513ca34a3555be8325e391ce7e9ca84d8fb,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-go/main.go,2023-07-25T09-28-17
0dd8b8fac8e35441d301c022c628cb7c119f7234,DEP_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/serverless-azure-go/main.go,2023-07-14T16-17-09
5de1ce7dfe7beb66061125c044552de85ae9ae99,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-python/__main__.py,2023-07-03T15-07-23
7ffccec2d483cdda9d1cc0169138283cfee2edda,CONFIG_DATA_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/random-typescript/index.ts,2023-05-05T13-23-08
7ffccec2d483cdda9d1cc0169138283cfee2edda,DEP_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/random-typescript/index.ts,2023-05-05T13-23-08
6bd94399ed8ad6093315eaad6db88e3fadd20910,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/go/main.go,2023-02-16T16-44-00
5220c44b8b96584791ddbb8ca0247d01c84598a5,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/fsharp/Program.fs,2023-01-17T12-45-12
fab2f3a1064a56d85787a1677138df6580404913,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/go/main.go,2023-01-12T18-10-30
d32f11facce75ba78a1e23fcd978e06b62e194db,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/gcp-typescript/index.ts,2023-01-10T13-26-48
a4437aff0d72481c67e566f8f482127c0824c76e,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/serverless-azure-go/main.go,2022-12-05T12-06-44
b1b3f7515940edd96ed461cb971a67825c3d9e15,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-csharp/Program.cs,2022-11-04T11-03-41
664e9d880f76d60c0c1d2d773b7fcca9f889c0d4,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-typescript/index.ts,2022-11-01T10-10-26
01c9d86d1c7cdda4712f11e9030b2eba29d3bfbf,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/python/__main__.py,2022-10-22T16-41-53
56bfeb35fcb2c85640d5c6263a798c970cd954b9,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-csharp/Program.cs,2022-10-12T13-56-14
3c38a9b87d29fe8fdd7b365b80cd1a5c55d570ef,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/javascript/index.js,2022-09-13T15-58-06
c4a8f23f2d1adc4645905f95cdfaf53eebff3986,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-typescript/index.ts,2022-09-13T12-03-07
ceacdcec239de22946faa853710e3c255181e2e4,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/fsharp/Program.fs,2022-08-26T11-14-29
236693f4a1395b2e712aeeed303751354c55f068,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/fsharp/Program.fs,2022-08-23T11-26-33
e30ac9c5af2f30596ec20c156bce33db669dfa41,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/fsharp/Program.fs,2022-08-23T09-13-41
7d54e9b2308b454898818eb719b62115b8e9ec82,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/fsharp/Program.fs,2022-08-23T08-37-45
c14b34b0e83cfcefd079b8ce24bcff2ecfc99bd3,DOC_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-csharp/Program.cs,2022-07-21T12-40-39
04351805ca99e3d7b4dadd6d210a9607dce36c57,DOC_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/kubernetes-csharp/Program.cs,2022-07-21T12-01-42
e070b380767c58aba6f13bced23396044ba0685d,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/go/main.go,2022-07-12T19-32-19
008becca9dc69369edc9c0c381b1776373774957,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/kubernetes-csharp/Program.cs,2022-06-24T16-18-27
464f27f66aa9352e8af9f4acfef2734324bd26fc,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/kubernetes-csharp/Program.cs,2022-06-24T03-31-41
c415f70334bfb46313b8cd500df035f931bb2c1f,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/fsharp/Program.fs,2022-06-17T16-06-10
72a4f8a0d2c1515280ea28511f60bf248df8dced,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/kubernetes-csharp/Program.cs,2022-06-15T11-15-11
e2d451386af8108459e6a80f7acaf1e0a6724470,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/kubernetes-csharp/Program.cs,2022-06-09T14-27-55
02291c5a3bd38fc3731b60c8e06fd20133bc8de4,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/fsharp/Program.fs,2022-06-07T22-58-52
98c4ce40c1954409bd9e11bbdc9ae9d53566fbf7,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/kubernetes-csharp/Program.cs,2022-06-07T21-47-25
b7af7ceedb1439b37096c1d2e78a078cd53bb55c,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-classic-go/main.go,2022-05-27T22-41-45
d59f4e73d2baec99760876312cb4060bc5281ae3,DEP_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/civo-go/main.go,2022-04-04T17-14-17
344b0b174ef9a0a4b122c637b4d4f897efa9b6cf,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/aws-go/main.go,2022-03-23T21-52-54
2c1f0491f988610c3dbc570bfddb90869f81317e,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/go/main.go,2022-02-03T15-15-56
800adffa986065cc63b2d18b8b0e706cf4148f10,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/gcp-javascript/index.js,2021-11-24T23-12-28
0c790442e9ed21736f7b7103b42f301856b830d0,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/go/main.go,2021-08-09T17-38-34
ef43f14ad3d8df7482fc51f891b94604f4f1956a,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/google-native-python/__main__.py,2021-08-09T16-45-43
c4c73a6d840cb9dcf73d8eddda7935a70438b007,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/google-native-python/__main__.py,2021-06-11T16-04-32
f23ccf93eab0c85d21f0c904b8e27f43c6f55449,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/go/main.go,2021-04-28T14-49-08
036bace23619805e376c80a360bf5b64fd5fc6d1,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/typescript/index.ts,2021-04-19T15-52-21
106335d5dcc1dafb74b2efe5ae1989cd68386768,CONFIG_DATA_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/google-native-python/__main__.py,2021-04-19T15-52-21
106335d5dcc1dafb74b2efe5ae1989cd68386768,DOC_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/google-native-python/__main__.py,2021-04-19T15-52-21
3a0a3836eda89c9886e8e172109732c581775988,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/aws-go/main.go,2021-04-19T23-11-12
f378e9d2cb2478452aac68863b8ecad5a8714516,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-python/__main__.py,2021-03-04T12-04-26
